id;nome;area;esfera;uf;grupo_uc;ano;tipo;agua_solo;carbono_solo;declividade;d_hidrovias;d_mineracao;d_municipios;d_rodovias;elevacao;nitrogenio;precipitacao;temperatura;desmatamento;biomass_Mgha;desm_evit;carb_evit
2006304677;SANTA LUZIA DO TRACUATEUA;341,9540;NA;PA;NA;2009;tq;107,09896850585938;362,701049804688;0,0915467459708452;51,952190399169922;56,82631683349609;43,493972778320312;3,973222494125366;34,12322998046875;436,615661621094;206,742263793945;26,1724500656128;0;2,41430885314941e+02;0;0,00000000000000e+00
2006424891;LARANJITUBA E ÁFRICA;1107,1217;NA;PA;NA;2001;tq;109,62109999223188;377,447187943892;0,2418942573395642;32,519412474198774;37,39311599731445;28,876521023837004;6,300088730725375;27,03428927334872;453,364915327592;213,570559414950;26,2102676738392;0;1,60834618377686e+03;3;4,73871292114258e+04
2007276984;MOJU-MIRI;881,4769;NA;PA;NA;2008;tq;113,99987983703612;378,928104400635;0,3314990755170584;33,975093126296997;38,84884452819824;30,780876398086548;7,906048417091370;15,30508780479431;432,179882049561;211,853311538696;26,2619810104370;0;1,04795736694336e+03;0;0,00000000000000e+00
2007288314;SANTA QUITERIA E ITACOAZINHO;645,8129;NA;PA;NA;2010;tq;110,78561553955078;395,153869628906;0,2022100716829300;9,733176994323731;18,53263549804688;11,148585700988770;6,499069118499756;23,55596008300781;485,701397705078;218,505197143555;26,2221401214600;0;7,21079360961914e+02;0;0,00000000000000e+00
200793806;SAO SEBASTIAO;951,7834;NA;PA;NA;2009;tq;88,15792338053386;343,351277669271;0,2309023638566335;55,340155919392906;62,29329554239909;48,403727213541664;1,324407498041789;40,54770342508952;377,380488077799;206,251663208008;26,1641813913981;0;6,89931617736816e+02;0;0,00000000000000e+00
2007985587;TIPITINGA;633,2203;NA;PA;NA;2008;tq;139,17501322428384;323,046427408854;0,2762595713138580;177,423390706380218;19,50646591186523;87,102638244628906;7,833448092142741;27,58100128173828;253,679346720378;194,629618326823;26,1547349294027;0;2,53406623840332e+02;0;0,00000000000000e+00
2008317352;NOSSA SENHORA  DO LIVRAMENTO;65,7952;NA;PA;NA;2010;tq;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0,00000000000000e+00;0;0,00000000000000e+00
2008426914;SANTO CRISTO;1769,7791;NA;PA;NA;2003;tq;94,07398266262480;349,318861219618;0,2158816444377104;47,230792999267578;55,06175168355306;44,411008834838867;6,573253154754639;36,65392536587186;379,158584594727;207,074005974664;26,1533398098416;0;2,47558645629883e+03;0;0,00000000000000e+00
201023102;TOMÁZIA, TACHIZAL, ITAPOCU, MOLA, BONFIM, FRADE;11956,1421;NA;PA;NA;2013;tq;91,07174064017632;352,643542040576;0,1072010695179169;8,328739439044988;135,98969165698901;13,770313842876538;14,978584147788382;22,12985646187722;332,905993487384;206,472833994273;26,4344372104954;1;8,54807587051392e+03;6;4,32287363052368e+04
206302;SANTA RITA DO VALE;321,3610;NA;MA;NA;2009;tq;118,62998708089192;303,962249755859;0,1874137967824936;3,269036054611206;18,54707018534343;36,811965942382812;4,992949088414510;18,93894195556641;187,913609822591;158,548609415690;26,9728279113770;2;8,57603759765625e+01;0;0,00000000000000e+00
21411000053199611;BOA VISTA;1114,1139;NA;PA;NA;1995;tq;57,96563678317600;347,773864746094;0,6711888545089297;68,350316365559891;12,23829979366726;138,934456719292541;75,605360243055557;35,60202036963569;262,861648559570;207,067101372613;26,9857368469238;0;1,85114813232422e+03;0;0,00000000000000e+00
21411000054199611;AGUA FRIA;549,8525;NA;PA;NA;1996;tq;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0,00000000000000e+00;0;0,00000000000000e+00
21899000037199864;Itamoari;10705,6688;NA;PA;NA;1998;tq;154,19730003207337;338,314110849418;0,2381749314201229;202,238267187978721;53,41966509351543;181,583706126493610;7,412503784778071;47,40137436810662;234,411787145278;191,659736184513;26,0976365407308;0;9,35143576049805e+03;2;2,72070945739746e+04
238905;QUELUZ;244,6103;NA;MA;NA;2017;tq;127,14382934570312;293,269897460938;0,3374141454696655;19,377830505371097;55,56500625610352;72,614265441894531;4,224923133850098;19,03411674499512;172,436508178711;140,048812866211;27,0991611480713;0;2,56280517578125e+01;0;0,00000000000000e+00
239006;SANTO INACIO;1397,9927;NA;MA;NA;2005;tq;129,77189358797941;293,826010964134;0,1917789822274988;55,153097326105289;110,23334988680752;115,616575761274859;9,063338886607776;35,23954495516691;217,441486705433;165,852261629972;26,4866261915727;0;3,11941469192505e+02;0;0,00000000000000e+00
272510;CUTIA E COCAL;17,9504;NA;MA;NA;2011;tq;143,64199320475259;285,283996582031;0,2165475537379583;111,277595520019517;136,36590576171875;120,820640563964844;5,189399083455403;27,73891258239746;201,485468546549;193,798400878906;26,4426733652751;1;5,52693519592285e+01;0;0,00000000000000e+00
273708;COTOVELO;1221,3170;NA;MA;NA;2008;tq;160,73584400523794;298,301233465021;0,2927399535070766;92,136677828702062;110,97913429953836;94,593365755948156;8,843054251237350;64,81197357177734;223,964735551314;153,831529097124;26,1870881860906;0;6,63166469573975e+02;1;8,16559371948242e+03
294208;BARREIRA;891,3034;NA;MA;NA;2011;tq;141,42933731079103;287,880447387695;0,2082899406552315;121,526011657714847;90,87098159790040;124,919518280029294;2,498859614133835;27,10490531921386;230,613204956055;135,302742004395;26,4091089248657;0;3,08455318450928e+02;1;4,72363929748535e+03
297106;RIO DOS PEIXES;54,2662;NA;MA;NA;2006;tq;156,54249191284180;307,947845458984;0,2751730391755700;95,422571182250977;114,26004981994627;97,878652572631836;3,418411970138550;59,85330867767334;215,492469787598;163,187202453613;26,2453527450562;0;1,38144870758057e+02;1;3,20215301513672e+03
298909;CONTENDA;1070,8671;NA;MA;NA;2011;tq;131,24517144097223;302,472296820747;0,1298806390000714;52,856798807779946;96,66937001546223;102,051938374837235;17,821613099839951;30,78559303283691;185,961980183919;163,662506103516;26,5342074500190;0;2,74951402664185e+02;0;0,00000000000000e+00
299106;IMBIRAL;46,5320;NA;MA;NA;2016;tq;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0,00000000000000e+00;0;0,00000000000000e+00
299202;AGUIAR;910,4341;NA;MA;NA;2011;tq;147,66449928283691;301,737625122070;0,1402825368568301;48,931086063385010;103,43932533264160;108,822987556457520;14,096749305725098;37,47496461868286;205,948045730591;163,421356201172;26,5241298675537;0;2,76582132339478e+02;3;9,42074909210205e+03
299409;FERREIRA;309,6574;NA;MA;NA;2011;tq;151,69713592529297;308,635391235352;0,2252208963036537;56,626924514770508;98,83156967163086;104,213745117187500;14,480784416198730;29,71661090850830;214,723693847656;164,448165893555;26,5250091552734;0;4,82714290618896e+01;0;0,00000000000000e+00
299509;CAJUEIRO;264,3130;NA;MA;NA;2011;tq;161,77145385742188;304,968994140625;0,2347677350044250;50,079908370971680;105,51019287109376;110,893833160400405;14,876094818115234;34,25620079040527;186,177986145020;163,997673034668;26,5189237594604;0;5,36289024353027e+01;0;0,00000000000000e+00
299609;CARANGUEIJO;274,7792;NA;MA;NA;2011;tq;159,45675659179688;289,396148681641;0,1198038235306740;50,287408828735352;107,21269989013672;112,596424102783203;13,880429267883301;29,93469715118408;203,144935607910;163,783966064453;26,5303878784180;0;8,52148742675781e+01;0;0,00000000000000e+00
2997;MUCAMBO;396,3551;NA;MA;NA;2011;tq;159,12804667154947;306,632486979167;0,1662848616639773;49,818355560302734;101,80230712890624;107,185729980468764;14,747110366821287;33,70247650146484;204,741831461589;163,544687906901;26,5385405222575;0;1,19400932312012e+02;1;3,38356323242188e+03
535908;SAO MANOEL-MA;223,5405;NA;MA;NA;2011;tq;147,88212585449219;316,558471679688;0,2321328669786453;51,200235366821289;98,17629623413086;103,559200286865234;16,731075286865234;35,50168991088867;192,627151489258;163,416694641113;26,5120792388916;0;6,12940387725830e+01;0;0,00000000000000e+00
536208;SANTA ROSA;952,2090;NA;MA;NA;2011;tq;141,45595635308160;303,791168212891;0,1808474349478880;51,273130628797745;101,60956488715276;106,992732577853715;15,942943572998049;35,69997427198622;191,666261461046;163,601021660699;26,5146215226915;0;3,18090251922607e+02;1;3,50011367797852e+03
54100000076200711;ROSÁRIO;3834,1131;NA;PA;NA;2017;tq;109,99213518415181;352,053488595145;0,0398149586681809;34,958002035958430;57,60128958565848;39,683834947858536;3,498198616504669;6,07358707700457;521,893669782366;246,084684099470;27,0502209799630;0;6,91772189140320e+02;2;2,64942712783813e+03
54100000115200518;BACABAL;515,0506;NA;PA;NA;2012;tq;96,61736424763996;364,347635904948;0,1307480322817961;40,452509562174477;63,09566243489584;42,814344406127930;5,220217466354370;13,85395495096842;585,598022460938;251,648485819499;27,0155948003133;0;3,05123413085938e+02;0;0,00000000000000e+00
54100000552200451;BELA AURORA;2421,4562;NA;MA;NA;2004;tq;161,11479949951172;321,409097290039;0,3447444580495357;241,572701263427774;23,11838693618774;163,708918762207020;4,389648991823196;25,28157896995544;228,140699005127;190,646940612793;26,2607735633850;0;1,54772175216675e+03;0;0,00000000000000e+00
54100000755200528;ARIRAMBA;12329,6978;NA;PA;NA;2017;tq;71,60490400297148;362,647816700978;0,7457640688564326;80,085031320382882;68,34972278491871;139,305127942884297;50,352552190557255;54,63103032326913;288,706680435318;207,135936152828;26,8158437196199;3;2,15080517272949e+04;4;7,67342979431152e+04
54100000849200505;NARCISA;618,7066;NA;PA;NA;2002;tq;158,93839645385742;317,668678283691;0,5489538088440895;182,699916839599609;17,68528366088867;91,788412094116197;11,961910724639893;33,42288398742676;208,896762847900;184,716850280762;26,1501731872559;0;2,97167751312256e+02;1;8,15824966430664e+03
541000015700531;ARQUINEC;5791,3791;NA;PA;NA;2006;tq;89,43898483276367;325,776842651367;0,2809749905765057;74,013326873779292;36,44155971527100;47,238897171020511;5,529725928306579;36,04939733505249;308,689830322266;193,690770263672;26,1604443359375;3;4,54958647537231e+03;2;2,07724334716797e+04
54100002084200378;PACA e ANINGAL;1297,5305;NA;MA;NA;2004;tq;153,92608226429334;334,873762650923;0,2299200553785671;243,300738247958094;20,17512200095437;169,890518188476562;8,752878059040416;22,22321753068404;225,530424638228;189,959880482067;26,2277093367143;0;1,00083993530273e+03;1;6,97881851196289e+03
54100002189200416;ALTO TROMBETAS  I;57984,8877;NA;PA;NA;2017;tq;43,93489277801246;336,893958791542;0,7405136692094667;101,267797266330476;13,52111511002906;119,923731534994644;113,380101218950102;104,62092119173494;284,805429969694;211,074591080487;26,6569557724400;0;1,62207949317932e+05;25;7,09523204040527e+05
54100002190200432;SÃO JUDAS TADEU;1999,8412;NA;PA;NA;2006;tq;81,77879503038194;326,232988145616;0,2314373097485966;67,153814527723526;39,54809570312500;50,898207770453560;2,330778304073545;31,55088753170437;292,237079196506;196,152909172906;26,1923091676500;0;1,47104189682007e+03;1;9,59103393554688e+03
54100002289200515;SANTA LUZIA;522,2212;NA;PA;NA;2020;tq;93,57869466145831;356,416458129883;0,0513516690892478;41,188407897949219;63,83159001668294;43,550348281860352;7,318428516387939;11,52357848485311;485,122751871745;252,352399190267;27,0222193400065;0;3,69760482788086e+02;1;4,19601402282715e+03
541050021670313;ARAPEMÃ;3828,4816;NA;PA;NA;2008;tq;74,29388936360677;331,718414306641;0,0903083117057880;0,331101874510447;99,11888504028320;7,654253880182902;8,038600206375122;4,55068314075470;260,016092936198;164,030375162760;26,4324083328247;0;1,35420425415039e+02;0;0,00000000000000e+00
54105002169200314;SARACURA;2793,9730;NA;PA;NA;2008;tq;77,13419850667317;325,963663736979;0,0556837134063244;3,341408809026083;98,78487650553386;11,177172660827637;10,801191965738932;3,67105205853780;271,499842325846;161,352284749349;26,3871021270752;0;6,18800010681152e+01;0;0,00000000000000e+00
54105002170201331;MURUMURU;1825,9850;NA;PA;NA;2017;tq;82,97268867492676;361,792694091797;1,0401447508484123;15,355652570724487;112,59649944305420;18,662747144699097;2,846799716353416;12,90632702410221;228,877250671387;158,052848815918;26,2757847309113;0;4,82097642898560e+02;0;0,00000000000000e+00
54105002171200385;BOM JARDIM;2651,8142;NA;PA;NA;2008;tq;80,56556981404623;366,298657226563;1,2516495953003566;9,780276648203532;112,83839823404948;11,901301638285318;2,782353635629018;23,54739087422689;229,893039957682;162,477606201172;26,2604354858398;0;1,08979576301575e+03;0;0,00000000000000e+00
54105002172200320;TININGU;4264,7216;NA;PA;NA;2016;tq;87,42484903335571;375,144193649292;1,3420399269089105;18,387497305870056;112,97611045837402;22,073975086212162;5,015630520880222;37,29873856902122;246,773524284363;160,500513076782;26,1064723730087;2;1,19418267440796e+03;0;0,00000000000000e+00
54113000248200545;SAO MIGUEL ARCANJO DE NOVA LUDICEIA;46326,8429;NA;PA;NA;2018;tq;152,60795472797594;335,576892250463;0,3005365911675127;136,578336213764402;30,84302841989618;45,664984552483808;13,043882495478581;33,89192222294054;279,414209064684;185,164167705335;26,1464634443584;7;1,93716613197327e+03;1;1,04823005676270e+04
54170008374201616;BEM POSTA;382,0925;NA;MA;NA;2011;tq;133,19519042968750;291,998026529948;0,2114172279834747;112,415369669596359;135,24161275227866;118,875203450520843;11,588565508524576;26,85077158610026;204,768183390299;193,034784952799;26,4356034596761;1;1,01207050323486e+02;0;0,00000000000000e+00
54230000431200776;SANTANA e SÃO PATRÍCIO;1280,6412;NA;MA;NA;2017;tq;136,93939208984375;294,464160919189;0,1146155414171517;8,573329746723175;37,90678262710571;54,956066608428955;1,026077032089233;32,82302618026733;186,156744003296;147,795188903809;26,9938447475433;2;1,56903281211853e+02;2;4,21357097625732e+03
54230000631200818;CRUZEIRO;300,7876;NA;MA;NA;2015;tq;149,29132080078125;299,522450764974;0,3327246407667795;60,295604705810547;76,69390360514323;65,143076578776046;0,331101874510447;19,59385363260905;208,668512980143;157,366043090820;26,5793259938558;0;6,94209861755371e+01;0;0,00000000000000e+00
54230001193200988;PEDRINHAS;128,7289;NA;MA;NA;2008;tq;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0,00000000000000e+00;0;0,00000000000000e+00
54230001497200511;PIQUI/SANTA MARIA;5587,5887;NA;MA;NA;2006;tq;98,79186503092448;304,507039388021;0,1393688213494089;2,022469706005520;43,83041424221463;62,428103976779511;12,355327076382109;23,11162863837348;184,520972357856;149,034015231662;26,9973644680447;0;3,19615583419800e+02;2;6,24173374176025e+03
54230002023200830;TANQUE DE VALENÇA;2573,8818;NA;MA;NA;2022;tq;141,95986211867560;291,168297177269;0,2448861134194192;46,299795423235210;89,09931691487630;94,482318333217080;10,105828898293632;34,68617030552456;179,137347993397;161,146586826869;26,5837946392241;7;3,22145038604736e+02;2;2,32655334472656e+03
54230002401200613;ALCANTARA;78199,3986;NA;MA;NA;2008;tq;126,51617045446817;310,877755179863;0,3034089802974841;30,569575813163546;55,71799634927567;34,146276444473500;5,501707871539674;26,54175222215269;243,607347966717;151,505037762432;26,5755650753576;0;2,38360438804626e+04;36;1,39359581184387e+05
54230002866200755;SANTA LUZIA;1497,1487;NA;MA;NA;2020;tq;112,47739982604980;307,715454101562;0,1086716782301664;1,805082246661186;40,56601619720459;59,149735450744629;10,754667043685911;24,32279968261719;198,844100952148;150,928401947021;26,9755363464355;0;1,73783498764038e+02;0;0,00000000000000e+00
542300037740440;ALIANCA / SANTA JOANA;7626,2383;NA;MA;NA;2005;tq;168,80120035807292;283,422462972005;0,3311239552249511;82,409942118326825;105,06347381591796;88,206843770345046;2,100576085249583;28,46306533813476;233,995064493815;124,540799357096;26,4780936177572;0;2,13128407859802e+03;6;1,68913619995117e+04
54230003794200411;MONGE BELO;5655,2013;NA;MA;NA;2010;tq;132,92649610987249;312,678986171506;0,2701657707539369;16,901944574320090;44,52894606680240;61,578150767200398;5,702198917011045;16,76750596064442;218,192102396263;142,728209585514;27,0698342953088;3;1,42102231597900e+03;2;5,36389427185059e+03
54230003909200558;SANTA ROSA DOS PRETOS;7501,9554;NA;MA;NA;2008;tq;120,33899017333984;310,269232177734;0,2554175114631653;10,865459949970246;45,58738037109375;62,835914764404293;2,407451038360596;36,79721702575684;177,961065673828;143,746674194336;26,9743938446045;1;6,15788799285889e+02;4;8,29693813323975e+03
54230004050200928;CHARCO;1346,3513;NA;MA;NA;2012;tq;128,86294625022194;313,550012761896;0,3029212612997402;46,400186365300961;70,79481645063920;76,101685957475141;1,904966381463138;27,50965135747736;195,125280206854;160,261962890625;26,6409204656428;1;2,87171327590942e+02;0;0,00000000000000e+00
54230004154200851;JACAREÍ DOS PRETOS;1521,7652;NA;MA;NA;2017;tq;157,60062408447266;307,543800354004;0,2512591648846865;16,259657979011536;27,26047348976135;24,386046648025513;2,481103666126728;49,59287834167480;223,203386306763;170,779634475708;26,7858119010925;0;1,94232702255249e+02;2;4,67139129638672e+03
54230004785200447;JAMARY DOS PRETOS;14729,9266;NA;MA;NA;2005;tq;149,07610524495442;325,028824055990;0,2397545530522863;142,535092773437498;85,82884679158529;144,991742960611987;7,840362759431203;31,04973772048950;213,871777343750;178,536625569661;26,3177473322550;0;1,30510432586670e+04;11;7,49815189361572e+04
54230005332200652;ESTIVA DOS COTÓS;4130,7024;NA;MA;NA;2017;tq;131,08290863037109;283,771270751953;0,3550881445407867;28,169575373331707;47,34841283162435;66,058354695638016;4,599776029586792;18,31057643890381;178,675287882487;166,272272745768;27,1453959147135;0;8,29546928405762e+01;0;0,00000000000000e+00
54230007149200558;CARIONGO;556,7737;NA;MA;NA;2015;tq;132,52619934082031;291,211166381836;0,2497662082314491;6,899772644042969;34,81015586853027;51,859443664550781;1,905059397220612;31,18819141387939;195,103065490723;148,548271179199;27,0048856735229;0;5,02779312133789e+01;0;0,00000000000000e+00
54270001270200761;TAMBOR;719773,5236;NA;AM;NA;2009;tq;29,22572644288440;399,916426323897;0,1063153290363398;140,599280266835478;304,07037583829026;340,476641063395448;230,992432924822197;56,90035930664071;237,791992179079;221,269417623810;26,3628365854028;0;1,59568865953827e+06;366;8,33603678665161e+06
54270002546201377;RIO ANDIRÁ;27897,7154;NA;AM;NA;2017;tq;32,21117989478573;352,877016005978;0,2518800549479502;43,305707608499837;114,15764528705228;58,047429038632302;117,547958466314498;42,78358955537119;252,603618744881;204,296636519894;26,9912735185316;2;4,76101227645874e+04;10;1,79112070465088e+05
